ID,target
01f889c84,19499999.99999998
0,
0,
0,
01ff14471,12000000.000000007
0,
02001f60c,1866666.6599999992
0,
0,
0,
0206a24ce,7996499.999999999
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
02118146a,
0211c154c,
0211f9abc,
021257ae5,2000000.0000000016
0,
0,
02180e987,
0218218c1,
0218cd3d7,299999.99999999977
0219f8398,
021aee575,100000.00000000004
0,
0,
021ebd418,20000000.000000015
021fd795a,4999999.999999999
02223cd36,8000000.000000002
0,
022678dd2,
0,
022804284,
0,
0,
022a8c2f7,20000000.000000015
0,
0,
0,
0,
0,
023990ec3,9999999.999999996
0,
0,
0,
024078072,1800000.000000001
0,
0241dbd70,
0,
0242e62ca,8133333.339999997
0,
0,
0245590f8,231999.99999999997
0246d6ee2,
0,
024766f47,8333333.339999999
024813220,
0,
0,
024c8f9db,
0,
024d9058c,
0,
025045845,
0,
025179e5e,
0,
0,
0256c0b0e,8750000.000000007
0,
0,
0257e2b97,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
02648787c,21200000.000000004
0,
0,
0,
0,
0,
0,
0269dba28,
026a61d88,2707999.999999999
0,
0,
0,
0,
026c5991c,
0,
026cfc392,
0,
0,
0,
0,
0272c405a,26344000.000000026
027400cb8,859999.9999999997
0274ce8b8,
0,
0,
0,
027c75423,17999999.999999985
027cc80a8,
027d5aea6,3089333.3400000026
0,
0,
0,
028988631,
0,
028da53a4,159999.99999999997
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
02a3dc04d,2000000.0000000016
0,
0,
0,
0,
0,
02b000198,1007500.0
0,
02b0c3fdb,
0,
0,
0,
02b4aaba1,14864333.34
0,
0,
02b79188f,21099999.99999999
0,
0,
02bad4594,
02bbd7b9d,2400000.000000001
02bcf8e90,
0,
0,
0,
02c16cb74,
0,
0,
0,
02c74523d,8599999.999999996
0,
02c8a1f80,308000.0000000001
0,
0,
0,
0,
02d07cb78,
0,
0,
0,
02d2dc64c,
02d3dcc5a,2000000.0000000016
02d67ed4c,
0,
0,
0,
02da41c7e,
0,
02db2bb9a,261999.99999999994
0,
0,
0,
0,
0,
0,
0,
0,
02e5349d9,
0,
0,
0,
0,
02edb9180,30000000.00000005
0,
0,
0,
0,
0,
0,
0,
02f928f97,9999999.999999996
0,
0,
02f9f46ac,
02fb07a76,
02fb4683c,
02fd708e8,
0,
0,
03052941a,
030553c29,364999.99999999977
0,
0,
0,
0,
0,
0,
0,
0311bb483,
03121027c,
0,
0313323d7,
03148fa17,
0,
03156f66a,
0,
0317cd26f,9066666.660000015
0317dc1c8,600000.0000000003
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0325ef5e3,
0,
0,
0,
0,
0,
0,
033135e05,20598000.00000003
0,
0,
0,
033656403,800000.0000000005
0,
0,
033948435,35000000.000000015
0,
0,
0,
0,
0,
0,
0346fb76b,
034ad33d6,20000000.000000015
034af5dae,25308000.00000003
0,
034f2607b,2113333.3400000003
034f28339,6800000.0
0,
0,
035226e6e,360000.0000000001
035585d5c,
0,
0,
0,
0,
0,
0,
0,
0,
03656e62f,
0,
0,
0,
0,
0,
0,
0,
0,
0,
037248721,
0,
0,
0,
0,
0,
0,
0380c62db,
0,
0,
0,
0388b0dc1,
0,
038b7c09a,
0,
0,
038ded2fe,1008399.9999999998
0,
0,
0,
0,
03949736d,
03959e9a9,
0,
0,
0,
03a062fbb,
0,
0,
0,
0,
0,
0,
03ab8fc70,
03aea7af1,
0,
0,
0,
0,
0,
0,
0,
0,
03b99b5f9,
0,
03baf448a,
0,
0,
03bfe3bc5,180000.00000000003
03c18ac69,
0,
03c760f76,
0,
0,
03cdb39c1,
03d4bd5b8,5530000.0
0,
0,
0,
0,
03db05222,2199999.9999999995
03dc6875e,899999.9999999995
03dfb0bd7,
0,
03e10ddf7,
03e28b99f,
0,
0,
03e755a97,
03e78798a,4000000.0000000005
0,
0,
0,
0,
0,
03ec3ab4e,
03ec5eed1,20000000.000000015
03ed5c911,
0,
0,
03f203cfa,1499999.9999999986
0,
03f492c31,
0,
0,
03f6de512,5599999.999999999
03f73ef0e,11699999.999999993
03f74f010,
03f82bc6c,499999.99999999977
0,
03fc7fa27,1200000.0000000005
0,
0,
04023973e,
04042f2d4,
0,
0,
0406e6e47,
0,
0,
0,
0,
0,
0,
0,
0,
0,
04137899d,30000000.00000005
0,
041abacf2,
041ac253e,
0,
041b2eaa1,245999.99999999983
0,
0,
041e0fa5a,
0,
0,
0,
0,
0425713aa,800000.0000000005
0,
0,
04290d6e3,6000000.0
0429ef94f,4419000.000000002
042acad39,4039999.999999997
042b75b8b,2424666.660000002
0,
0,
04314d3a3,
04315db05,
0,
0,
0,
0,
0437281f5,100000.00000000004
0,
043be1af1,
043c23fbe,1400000.0000000007
0,
0,
043f5244b,
0,
0441a98fe,
0,
0,
0,
044683ae6,
0,
0449d0137,4252000.000000001
0,
0,
0,
0,
0,
0,
0,
045082aa1,
0,
045239fe8,50000.000000000015
0,
0454417ec,14000000.00000001
0,
0,
0,
045901f6a,4999999.999999999
0,
0,
0,
0,
0,
0,
0,
0,
0,
046868511,970500.0000000005
0,
046b3d7ef,
046c924e3,2599999.9999999986
0,
046e3b5b4,21733333.340000015
0,
0,
0,
0,
0,
0,
0,
0,
0,
0483794aa,4907999.999999996
0,
0,
0,
048694692,20000000.000000015
048712c35,199999.99999999997
0,
048def5ee,12000000.000000007
0,
049036175,39999999.999999985
0,
0,
0,
0493c1057,999999.9999999997
0,
0,
0,
04999528c,
0,
0,
0,
0,
049e17289,499999.99999999977
0,
04a049e48,
0,
0,
04a231167,
0,
0,
0,
0,
04a9e4aeb,
04aa2e15a,2000000.0000000016
04aa6b5fc,
0,
04ab1de8e,16666666.65999997
0,
0,
0,
04afeb8ac,
0,
04b1ca833,
0,
0,
04b432011,
0,
0,
04b7f99d1,3110000.0000000014
0,
0,
0,
0,
0,
04c147ebb,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
04d0d5de5,600000.0000000003
0,
0,
0,
0,
04d908feb,
0,
04da1b767,
04dd95d2a,460000.0000000002
04e249294,
04e2ae28a,800000.0000000005
0,
04e66db1f,800000.0000000005
0,
0,
0,
0,
0,
0,
0,
0,
04f791f33,1400000.0000000007
04f9e7f1b,499999.99999999977
04fa0aec3,35599999.99999996
0,
05021bcc1,
0502816c0,19380000.000000007
0,
0,
050998896,
0,
050fff58d,168444.43999999986
0,
0,
0,
05154ac40,43166.66000000003
05158dfde,
0,
05164cf7a,460000.0000000002
0,
05194f291,
051a1ffe4,29700000.000000034
0,
051f9b02b,8000000.000000002
0,
0,
0,
052323115,9400000.000000015
0,
0524fbc7e,
0,
052710023,765749.9999999999
052738883,1499999.9999999986
0,
05286eb73,
052925bf6,
0,
052a944ae,16500000.000000013
0,
0,
0,
0,
0,
0,
052fb2909,
052fb4869,2883333.339999998
0530c91bf,
0,
053250fbe,
053271cd8,2000000.0000000016
0,
0533f3a7d,
0,
0,
0,
0536be72c,39999999.999999985
0,
0,
0,
053afc785,100000.00000000004
0,
053c30d6a,
0,
0,
0,
0,
0541a25d7,
05424c539,19000000.000000015
05436f038,2000000.0000000016
0546600e1,
0546db35f,
0546f6d43,9999999.999999996
054945a1b,1200000.0000000005
054c83cf5,2400000.000000001
054da8e7e,
054e9b337,6499999.999999999
0,
0,
0,
0,
0,
055c9ccd0,
0,
0,
055e05877,
0560f9866,4866666.660000004
0,
0565a5a52,
05661142d,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0576d843d,
0,
0,
0,
0,
0,
0,
0,
0,
0,
057ebeb02,
0,
05868475b,
05869a8af,30000000.00000005
0586f822e,20000000.000000015
0,
058a48adc,
058b36450,
0,
0,
0,
0,
0,
0,
0,
059545981,422000.00000000006
0,
0,
0596c55f7,
0,
0,
0,
05a0680a7,
0,
0,
05a602ea6,219999.99999999983
0,
0,
0,
0,
05a7c5ffd,
05a7f872a,9999999.999999996
05a841277,20000000.000000015
0,
0,
0,
0,
05b5ab452,1774999.9999999986
0,
0,
05bb5f8e6,
0,
0,
0,
0,
0,
0,
05c18a142,
0,
0,
0,
05c7b6372,299999.99999999977
0,
05c8d33b1,20000000.000000015
0,
05ca7263e,
05cd89781,
0,
05cf76a51,1450000.0000000002
0,
05d09991b,79000.00000000006
05d175bb9,
0,
0,
0,
05d43d68f,13000000.000000013
0,
05d5df513,
0,
0,
05dce12ed,
0,
0,
0,
0,
0,
0,
0,
0,
0,
05e87b574,299999.99999999977
0,
0,
0,
0,
0,
0,
0,
0,
0,
05f7c5aa8,
0,
0,
0,
05fe9cfa6,600000.0000000003
0,
0,
0,
0,
0,
0605e6fff,
0,
0,
0,
0,
060c9dc0f,
0,
060d987ad,
0,
0612de7e3,
0,
0,
0,
0,
0,
0,
0,
061d5e4c1,
061e3baef,878000.0000000007
0,
061f50a23,
0,
0,
062360be3,
0,
0,
0,
0,
062542a1e,
06293f799,
062e56a46,109999.99999999991
0,
0,
0,
0631af746,
0,
06352702d,960000.0000000006
0,
06370c152,
0,
0,
0,
063c64da5,16000000.000000026
063d35ae9,
063e51dc8,
0,
0,
064704892,
0647f03fc,
0,
064c6558c,25999999.999999985
0,
064fe6c50,
065014710,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0663db13a,
0,
06673ec86,22866666.66
0,
066d02ee4,8000000.000000002
0,
0,
0,
0,
0,
0679a4fb7,
0,
0,
067bc9fdb,
067c5e842,35480000.00000003
067c78d0c,
06817f73d,15000000.00000001
0,
0684ff4e2,
0,
0,
0,
0,
0,
06891d915,
0,
0,
0,
068b26cab,
0,
0,
0,
0,
0,
0,
0,
0,
069807768,
0699ff940,
0,
0,
069b6b8bd,9999999.999999996
069b81eff,2100000.000000001
0,
069f5a91b,
0,
06a5cacad,
06a6737ea,399999.9999999999
0,
0,
0,
06a8fe37f,5949333.339999998
06aacdab7,10499999.999999994
0,
06aca33cb,3499999.9999999995
06b00ae85,
0,
0,
0,
06b6ab89c,
0,
0,
0,
06bb68743,13536999.999999981
0,
0,
06bf756dc,
06bfe39aa,399999.9999999999
0,
06c225dfe,20000000.000000015
0,
06c5a0048,
0,
0,
06c77eee7,
0,
0,
06c9a3a12,
0,
06cdb9534,20000000.000000015
06ce88bcd,
06cf759e3,
0,
06d6533d1,
06d6c4e4c,
06d911b74,12000000.000000007
0,
0,
0,
0,
0,
0,
0,
06e535906,40000.0
0,
06e623bf0,
06e7991ba,
0,
06ea953a4,
06eab8aca,
0,
06eb9f201,
06ecfd257,4999999.999999999
06f0002d2,
06f2827df,6000000.0
0,
06f3568c0,1800000.000000001
0,
0,
0,
0,
06f81d392,
06f9dea43,3000000.000000001
0,
0,
0,
0,
0,
0,
070320c40,
0,
0,
07061afcb,800000.0000000005
0,
0707a216b,
0708310b2,
0,
0,
0,
0,
070b8fa3f,718999.9999999999
0,
070e1a287,
070e9ad6e,7800000.000000004
0,
0,
0,
0714af9bd,
0719195ee,39999999.999999985
071cdb276,
071f0920f,20000000.000000015
071faf915,3200000.0000000023
0,
0,
0721ebcc7,
0,
0,
0726e465d,
0726f4a53,
0,
0727691e6,159999.99999999997
0,
0,
0,
072a4029d,
072ba4f68,4000000.0000000005
0,
0,
0,
0,
07363677c,
073aac691,
0,
0,
074205483,
0743bed8f,
0743da906,30000000.00000005
0743edee1,24999999.999999963
07448a4e6,1200000.0000000005
0,
0,
0,
0,
0748c7158,
0,
074b16a80,
074c222cf,
0,
0,
0,
0,
0,
0,
0759f27d6,4000000.0000000005
0,
0,
075ea37c5,
0,
0,
0760e6282,9999999.999999996
0,
0,
0762718b7,
0,
0,
07651cc04,
076964c88,11000000.000000013
076a3468b,
0,
076e16e9d,10599999.999999996
0,
076edaa5f,
0,
0,
0,
0,
0,
0,
0779e85f6,9999999.999999996
077e0cefd,
0,
0,
0,
0782ed192,
0786de8c1,39999999.999999985
0,
0,
078ac21eb,4000000.0000000005
078b82606,4199999.999999997
078ba47cd,100000.00000000004
0,
0,
0,
07926f3d4,
07927386a,2100000.000000001
0,
0,
0793a12a4,
0793bfbbb,
0,
0,
0,
0,
0,
07a152ca1,6166666.659999999
07a4114ff,800000.0000000005
07a4dc537,375000.00000000006
0,
0,
07a836c03,4999999.999999999
0,
0,
07ab65aed,
07ab7d29b,
0,
0,
07af855b0,31999999.999999955
0,
07b116b98,
0,
0,
07b7fbd37,600000.0000000003
0,
07bc00179,4665000.000000002
0,
0,
0,
07c0e39ad,199999.99999999997
07c11fc3c,
0,
0,
0,
07c4cf822,
0,
0,
0,
0,
07c9cd49f,
07ca51a1f,
0,
0,
07cea94bd,
0,
0,
0,
0,
07d30a3dc,8319999.9999999935
0,
0,
0,
0,
07d8c9572,
0,
07dbb876d,
0,
07e0782c7,3600000.0000000014
0,
07e2ed212,
0,
0,
0,
0,
07eafe89b,20999999.99999998
0,
0,
0,
07efe45fc,
07f27f232,
0,
0,
0,
0,
0,
0,
0,
0804d909c,
08071b67c,
0,
080b37c65,
0,
0,
0,
0,
0,
081356e7d,4000000.0000000005
0813a432f,259999.9999999998
081579a5f,2000000.0000000016
0,
0,
0,
0,
081ec14ef,
0,
0,
0,
0,
0,
0825e8321,6000000.0
0,
0,
0,
0,
0,
0,
0,
083244ba0,2000000.0000000016
0,
08337f345,11699999.999999993
0,
0,
0,
0836a850e,60000.000000000015
0,
0,
083a539a8,
083b360a7,
0,
0,
0,
083df5b92,
0,
0843330d8,
0,
08456bcbf,
0,
0,
0,
0,
0,
0,
0,
084acaab3,199999.99999999997
084ae01f6,899999.9999999995
0,
0850c5467,
0,
0851fdacf,
0,
0,
0,
0857c65ba,710000.0
0857e35f8,568000.0000000001
0858a1bb8,
0,
0,
0,
0,
0,
0,
0,
0,
085e5036e,
0,
0863a5a4a,714000.0000000006
0865cc7c3,6400000.000000001
0866b9495,499999.99999999977
0867d308a,
0,
086bc50e2,
086e3b60b,
086e487d4,39500.00000000001
0870925bf,8499999.999999998
0,
0872daf93,
0,
0,
0,
08772879c,4447999.999999997
0,
087a2fa96,8400000.000000006
087b168cb,
0,
0,
087d9225c,2000000.0000000016
0,
0,
0,
0880c4f76,1512000.0000000014
0,
0883a6d39,5400000.000000005
088616c0f,
0,
0,
0,
088ce8d8f,2499999.9999999995
0,
0,
0,
0,
0,
0,
089534a95,
0898e716c,
0,
0,
089b2fc31,
089c1b64d,
0,
089eba0bb,9999999.999999996
0,
0,
0,
08a8ce99a,
0,
08a952ce6,
08aacdfd7,
08ac1aa15,5400000.000000005
08ad527f2,
08ad7fcd6,
0,
0,
08b231bb0,
0,
0,
08b797a34,10045000.000000004
0,
08b9662ef,210000.0
08bb252b0,40000.0
0,
0,
0,
08c195025,
0,
08c528d6c,940000.0000000006
08c562da8,
0,
08cad231a,999999.9999999997
0,
0,
08d1b61aa,
08d26e79f,
0,
0,
0,
08d800c6e,
08d8e8253,
08d9bad36,76000.0
08db255ec,4000000.0000000005
08de7e340,199999.99999999997
0,
0,
0,
0,
0,
08e48774f,39999999.999999985
0,
0,
0,
08e9781ab,
08eb98120,6035000.000000004
0,
08eeb4dac,
0,
08f0fd635,
0,
08f7f103b,
0,
0,
0,
08fa8288c,20000000.000000015
0,
08fddf0ea,9500000.000000015
08fe44c9b,27999999.99999999
08fe7c3ce,1699999.9999999988
0,
09003aed2,184000.00000000015
0,
0,
09016c689,299999.99999999977
09033d097,
0,
09044e357,6133333.339999995
0,
0,
0,
0,
090bbb46c,199999.99999999997
0,
0,
0,
0,
0,
0,
0,
0911f62ba,2000000.0000000016
0,
0,
0913b3054,223000.00000000003
0,
0,
0,
0,
0916216da,
0,
0,
0,
0921d13cc,
0,
0,
0,
092899980,259999.9999999998
0,
09299fe10,
0,
0,
0,
0,
0,
0,
092f52e60,
092fde236,600000.0000000003
0,
092ffff49,37692307.70000002
0,
0931b4e60,
093339acd,
0933b4c05,
0,
09364fb26,
09376894b,249999.9999999998
0937a76db,54000.00000000001
0,
0938d3ad3,
0,
0,
093da851b,1778666.6599999985
093eaa383,
0,
0,
0,
0,
0,
094509dd5,800000.0000000005
0,
0,
0,
0,
0,
0,
0947e97c7,600000.0000000003
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0951df028,
0,
0,
0,
0,
09580b44e,14420000.00000002
0,
0,
0,
09599246d,
0,
095c4a325,
0,
095d55d18,7800000.000000004
0,
095e9809d,
095ea4835,
09609787b,999999.9999999997
09620fd40,800000.0000000005
0,
0,
0968ba28e,3000000.000000001
0969db19d,299999.99999999977
0,
0,
0,
0970537ce,
0,
097181794,999999.9999999997
0,
0,
097a4731f,3000000.000000001
0,
0,
0,
0,
0981f3d41,999999.9999999997
0,
0,
0,
0989d0c9b,
0,
0,
0,
0,
0,
0,
0992a63e1,899999.9999999995
0,
099b34fd0,800000.0000000005
099b55dac,
0,
0,
099f52730,826666.66
0,
099fddf32,
0,
09a2d2721,70000.00000000001
09a413cbd,899999.9999999995
0,
09a4472fa,
09a942016,
09a9d41fa,
0,
09aab7e22,
0,
09abee2c3,
0,
0,
0,
09ae25f7a,9999999.999999996
09b12fc25,8000000.000000002
0,
0,
0,
0,
0,
0,
09bb176c9,
0,
0,
09bdcb74f,2282000.000000001
0,
09bed9eea,999999.9999999997
0,
0,
09c3397c6,8999999.999999996
09c89ae59,899999.9999999995
09c8b1513,100000.00000000004
0,
0,
0,
0,
09cea2ffc,
0,
0,
0,
09d12f043,
0,
09d38f359,3196000.000000003
0,
0,
0,
09dacc0ea,19069999.999999974
09dc65e09,9999999.999999996
0,
0,
09dfb8075,4000000.0000000005
0,
0,
0,
09ecf86b9,
0,
09edd643f,2914285.719999999
09eddfc2e,
0,
09ef98ca3,
0,
09f3ef51f,1200000.0000000005
0,
0,
09f9aff70,
09fa45358,33999.99999999999
0,
0,
09ffc0daf,
0a00ba367,12799999.99999998
0a016955d,
0a021d1c8,
0,
0,
0a047ecdc,4000000.0000000005
0a072e58b,600000.0000000003
0,
0,
0,
0,
0,
0,
0,
0a13781e1,12000000.000000007
0,
0,
0a14a6126,
0,
0,
0a18903b6,4000000.0000000005
0,
0,
0a1938110,
0a19a950e,1400000.0000000007
0,
0,
0,
0,
0a1d8f9e7,
0a1ecb90f,4000000.0000000005
0a1f0aedf,20000000.000000015
0a2176727,3000000.000000001
0,
0,
0,
0,
0,
0,
0a2c8498d,
0,
0,
0,
0,
0a322ca00,16400000.000000006
0a3293b70,
0a32f22dc,
0,
0,
0,
0a37903db,6999999.999999995
0,
0,
0,
0a44ac26e,
0,
0,
0,
0a454fdf8,8999999.999999996
0,
0,
0,
0,
0a4faca6a,8000000.000000002
0,
0a54455b0,12000000.000000007
0,
0,
0a566c466,3000000.000000001
0,
0,
0,
0a5a55f98,402000.0000000001
0a5ab3dbb,
0,
0,
0a5e49c0b,
0,
0,
0a6486b0d,600000.0000000003
0,
0,
0a69fa105,2000000.0000000016
0a6a2c862,1080000.0000000002
0,
0,
0,
0,
0a6efcb06,1450000.0000000002
0,
0,
0,
0,
0,
0,
0a7cd73ef,
0,
0,
0a8344a6a,
0,
0,
0a8969107,
0,
0a8cd8026,
0,
0,
0,
0,
0,
0,
0,
0a945d337,
0,
0,
0,
0,
0,
0a976204e,6499999.999999999
0,
0,
0a9fa8746,
0a9fd6aa6,
0,
0aa5a9ce4,
0,
0,
0,
0,
0,
0,
0,
0aab6b4ce,2000000.0000000016
0aad5c389,40000.0
0,
0,
0,
0ab01f715,4000000.0000000005
0ab06d386,70000.00000000001
0,
0ab379753,20000000.000000015
0,
0,
0,
0ab7b26ea,5250000.000000001
0,
0,
0ab8ae130,
0,
0abcd7741,
0,
0abfccc64,
0,
0,
0ac6a4e17,
0,
0,
0,
0aca271ca,
0acb05945,
0,
0acdcb998,
0,
0acfa7a94,3360000.0000000023
0ad3d7e47,
0ad55a928,5066666.660000004
0,
0,
0,
0ad9bf73e,20000000.000000015
0,
0,
0,
0ae0e222d,199999.99999999997
0ae1be370,5500000.000000001
0ae237eaf,1472000.0
0ae5489ec,2864285.7199999983
0ae5dc02c,
0ae64855d,4266666.66
0aea744e1,1400000.0000000007
0aeab7a53,30000000.00000005
0,
0,
0,
0af78efe8,
0,
0afbe8716,
0,
0,
0b021bde1,9999999.999999996
0,
0b0733f61,
0,
0,
0,
0,
0,
0,
0,
0b16bbd6b,
0,
0b181f098,20000000.000000015
0,
0b19512db,
0,
0b1ae8608,
0,
0b1f1a831,
0,
0,
0,
0,
0b2533df0,2499999.9999999995
0,
0b2785fdb,19799999.99999998
0b28dd15d,
0b29aa81b,
0b2a32542,
0b2c0981b,399999.9999999999
0,
0,
0,
0,
0,
0,
0,
0,
0b37d0433,
0b37f9d9c,
0,
0b3a4fcad,270000.00000000006
0,
0,
0,
0,
0,
0b47151e7,1200000.0000000005
0b488d6b9,800000.0000000005
0,
0b4d064db,
0b4d0ea02,4000000.0000000005
0,
0,
0,
0b4e5c8b3,
0,
0,
0b4f63951,600000.0000000003
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0b5c6a4da,1800000.000000001
0,
0b6071144,16000000.000000026
0b60f852e,
0,
0,
0,
0,
0b678c87d,8999999.999999996
0,
0,
0,
0,
0,
0,
0b6f58e2c,
0,
0,
0,
0b7691e78,4999999.999999999
0,
0b7864c1b,
0b789198e,375000.00000000006
0,
0b7bcf223,
0,
0,
0b7ec85b7,2000000.0000000016
0b80014d2,
0,
0,
0,
0,
0b8d65e68,
0,
0,
0,
0,
0,
0,
0b9539025,
0,
0b984b39f,5500000.000000001
0b998af1e,575250.0000000002
0,
0b9d12ace,8000000.000000002
0,
0,
0b9e657f1,
0,
0ba2b0a50,2400000.000000001
0,
0ba570626,6449999.999999996
0ba5a4179,2568933.3400000003
0,
0ba79f411,163333.34
0,
0,
0ba96b5e9,
0,
0baf5df33,
0,
0,
0,
0bbd88a19,4999999.999999999
0,
0,
0,
0,
0bc547a3e,600000.0000000003
0,
0,
0,
0,
0,
0bcfa5cd5,
0bd133311,
0,
0bd337f0a,
0bd3bffb2,12499999.999999985
0bd5b7705,26179999.999999985
0bd5d2f9d,
0bd936f59,
0bdaaf2f7,
0,
0,
0,
0,
0be0a5f19,3400000.000000002
0be196879,
0,
0be20c0d8,4000000.0000000005
0,
0,
0,
0,
0,
0,
0be7fc264,
0,
0bea8d7e7,
0bebb34ee,
0bee592b6,
0,
0,
0,
0,
0,
0,
0bf7e8f8b,
0,
0,
0,
0,
0,
0,
0,
0c0598117,
0c05a57f8,1200000.0000000005
0,
0c06cbad4,
0,
0c0acfeac,
0,
0,
0,
0,
0,
0c0fe2a5f,700000.0000000006
0,
0,
0,
0,
0c1d2f73a,
0c1d74bd1,
0,
0,
0,
0,
0c238decb,
0,
0,
0,
0,
0,
0,
0c2ba02b7,39966666.65999993
0,
0,
0c33c3e4e,3400000.000000002
0c343cd78,3000000.000000001
0c35a1fc3,
0c37c16cf,9999999.999999996
0c38364fa,4000000.0000000005
0,
0c3988723,
0,
0c3ab7ec3,3200000.0000000023
0,
0c3c79953,
0,
0c3f6928b,9160000.000000002
0c3fc9983,4599999.999999998
0c409ca56,100000.00000000004
0,
0,
0c4523f79,
0c455a89f,100000.00000000004
0c47c5e01,2000000.0000000016
0,
0,
0,
0,
0c511b59a,
0c513c019,
0,
0,
0,
0c57b31a3,9999999.999999996
0c587f075,
0,
0,
0,
0c5d0ec32,2000000.0000000016
0,
0c5f0430e,
